bgn,end,bs_threshold,window,ch,insulation_score,boundary_strength
770000,780000,0.97,230000,chr1,-0.2595747368575851,0.4374669505596352
1080000,1090000,0.97,230000,chr1,-0.4607192198369566,0.7655449588822936
1340000,1350000,0.97,230000,chr1,-0.4302865165079957,0.59493022303592
2510000,2520000,0.97,230000,chr1,-0.209965673505908,0.3935937367574074
3070000,3080000,0.97,230000,chr1,-0.4472413827223619,0.5978435959553113
3640000,3650000,0.97,230000,chr1,-0.9508823814144526,1.6769580206627093
4770000,4780000,0.97,230000,chr1,-0.237853042416865,0.3213839714215946
7050000,7060000,0.97,230000,chr1,-0.259852308583917,0.2795557486914555
7950000,7960000,0.97,230000,chr1,-0.2946290127119171,0.430378202301109
12410000,12420000,0.97,230000,chr1,-0.1711325635482493,0.2657790830816839
15740000,15750000,0.97,230000,chr1,-0.2882859792457604,0.6135398730750605
16680000,16690000,0.97,230000,chr1,-0.2857532838837993,0.3525451945425727
17720000,17730000,0.97,230000,chr1,-0.1663325696882231,0.2557630021719534
19560000,19570000,0.97,230000,chr1,-0.1584144022432753,0.3646281073566319
21630000,21640000,0.97,230000,chr1,-0.1093124563578797,0.325633042818511
22480000,22490000,0.97,230000,chr1,-0.1400107178726153,0.2943343653860876
23880000,23890000,0.97,230000,chr1,-0.1450918531528151,0.3967767814547555
25970000,25980000,0.97,230000,chr1,-0.0429491515404836,0.3399847118544836
30520000,30530000,0.97,230000,chr1,-0.049531698564281,0.3705239909153932
32940000,32950000,0.97,230000,chr1,-0.1153610831488844,0.295408161238106
33600000,33610000,0.97,230000,chr1,-0.1390314844912777,0.3676870943129303
36700000,36710000,0.97,230000,chr1,-0.1550521693565297,0.2741313967714447
38450000,38460000,0.97,230000,chr1,-0.2286638296869561,0.3299369938561864
40710000,40720000,0.97,230000,chr1,-0.640113891318902,1.3661895305671583
41570000,41580000,0.97,230000,chr1,-0.6267513118315609,0.7226825543443833
48450000,48460000,0.97,230000,chr1,-0.3486668255775772,0.5185413476870299
51010000,51020000,0.97,230000,chr1,-0.1596044501401675,0.2502651910927546
52310000,52320000,0.97,230000,chr1,-0.2181917980082203,0.2576990024228011
52720000,52730000,0.97,230000,chr1,-0.2201936903156063,0.368036935836056
53390000,53400000,0.97,230000,chr1,-0.1586704570569247,0.3652321829830625
58860000,58870000,0.97,230000,chr1,-0.1188915270275336,0.7009545546871808
