bgn,end,bs_threshold,window,ch,insulation_score,boundary_strength
770000,780000,0.97,230000,chr1,-0.25957473685758514,0.43746695055963525
1080000,1090000,0.97,230000,chr1,-0.4607192198369566,0.7655449588822936
1340000,1350000,0.97,230000,chr1,-0.4302865165079957,0.59493022303592
2510000,2520000,0.97,230000,chr1,-0.20996567350590803,0.3935937367574074
3070000,3080000,0.97,230000,chr1,-0.44724138272236197,0.5978435959553113
3640000,3650000,0.97,230000,chr1,-0.9508823814144526,1.6769580206627093
4770000,4780000,0.97,230000,chr1,-0.23785304241686503,0.32138397142159464
7050000,7060000,0.97,230000,chr1,-0.25985230858391706,0.27955574869145555
7950000,7960000,0.97,230000,chr1,-0.29462901271191716,0.43037820230110907
12410000,12420000,0.97,230000,chr1,-0.17113256354824932,0.2657790830816839
15740000,15750000,0.97,230000,chr1,-0.28828597924576044,0.6135398730750605
16680000,16690000,0.97,230000,chr1,-0.2857532838837993,0.3525451945425727
17720000,17730000,0.97,230000,chr1,-0.16633256968822316,0.25576300217195347
19560000,19570000,0.97,230000,chr1,-0.15841440224327538,0.3646281073566319
21630000,21640000,0.97,230000,chr1,-0.10931245635787971,0.325633042818511
22480000,22490000,0.97,230000,chr1,-0.14001071787261538,0.2943343653860876
23880000,23890000,0.97,230000,chr1,-0.14509185315281511,0.3967767814547555
25970000,25980000,0.97,230000,chr1,-0.04294915154048361,0.3399847118544836
30520000,30530000,0.97,230000,chr1,-0.04953169856428101,0.3705239909153932
32940000,32950000,0.97,230000,chr1,-0.11536108314888449,0.29540816123810604
33600000,33610000,0.97,230000,chr1,-0.13903148449127772,0.36768709431293034
36700000,36710000,0.97,230000,chr1,-0.15505216935652977,0.27413139677144477
38450000,38460000,0.97,230000,chr1,-0.22866382968695612,0.32993699385618647
40710000,40720000,0.97,230000,chr1,-0.640113891318902,1.3661895305671585
41570000,41580000,0.97,230000,chr1,-0.6267513118315609,0.7226825543443833
48450000,48460000,0.97,230000,chr1,-0.3486668255775772,0.5185413476870299
51010000,51020000,0.97,230000,chr1,-0.15960445014016753,0.25026519109275464
52310000,52320000,0.97,230000,chr1,-0.21819179800822036,0.2576990024228011
52720000,52730000,0.97,230000,chr1,-0.22019369031560637,0.36803693583605607
53390000,53400000,0.97,230000,chr1,-0.15867045705692479,0.3652321829830625
58860000,58870000,0.97,230000,chr1,-0.1188915270275336,0.7009545546871808
540000,550000,0.97,250000,chr2,-0.23293811054043118,0.388766927853224
2470000,2480000,0.97,250000,chr2,-0.26239317286885333,0.4603489091386317
2910000,2920000,0.97,250000,chr2,-0.27041697129590697,0.4578204129221062
3880000,3890000,0.97,250000,chr2,-0.2699263952229871,0.3535738765995128
10260000,10270000,0.97,250000,chr2,-0.357794129047141,0.9250577524884585
13670000,13680000,0.97,250000,chr2,-1.7000244787615757,2.578351628871456
16810000,16820000,0.97,250000,chr2,-0.08227811504370768,0.35079505994565224
