bgn,end,bs_threshold,window,ch,insulation_score,boundary_strength
100000,110000,0.9,20000,chr1,-1.747068186506342,2.2951213495099068
390000,400000,0.9,20000,chr1,-1.8542336296165083,2.6585909811525745
820000,830000,0.9,20000,chr1,-3.4349987258154733,4.784487188012706
940000,950000,0.9,20000,chr1,-1.0819940038921332,2.085993973484044
1080000,1090000,0.9,20000,chr1,-2.3691185632616505,3.52593158045387
1200000,1210000,0.9,20000,chr1,-1.0527127783368917,2.0325355363113617
1300000,1310000,0.9,20000,chr1,-1.4285388599251378,2.1650508897272953
1340000,1350000,0.9,20000,chr1,-2.4573889446124606,3.5768352198426894
1640000,1650000,0.9,20000,chr1,-1.4069084948185377,2.2756477262814605
2090000,2100000,0.9,20000,chr1,-1.3271570791061345,1.9378723993392433
2380000,2390000,0.9,20000,chr1,-1.8439900882205806,2.8910302657440643
2520000,2530000,0.9,20000,chr1,-2.860468704716778,3.826919844258314
2780000,2790000,0.9,20000,chr1,-1.8894097501862883,2.7072312698788195
2890000,2900000,0.9,20000,chr1,-1.2809159613716483,1.9808252759795772
2910000,2920000,0.9,20000,chr1,-1.4793411660293858,2.0310209271019386
3010000,3020000,0.9,20000,chr1,-2.069709199953065,2.6264980800835533
3100000,3110000,0.9,20000,chr1,-6.2405869482116225,9.250751002549015
3120000,3130000,0.9,20000,chr1,-3.7953016665642414,4.237714890945012
3210000,3220000,0.9,20000,chr1,-1.469013521123101,2.0324700857038405
3640000,3650000,0.9,20000,chr1,-2.0078470086791995,2.801579233584046
3740000,3750000,0.9,20000,chr1,-1.4802726247420877,2.5004691319319905
3830000,3840000,0.9,20000,chr1,-1.39346772330432,2.511923228758169
3970000,3980000,0.9,20000,chr1,-1.5001791952399568,2.508239086515867
4380000,4390000,0.9,20000,chr1,-2.1443462838438196,3.310772851154427
4540000,4550000,0.9,20000,chr1,-1.3712039151379314,2.3640880484252924
4700000,4710000,0.9,20000,chr1,-2.4951988678445622,3.28141934932726
4770000,4780000,0.9,20000,chr1,-2.5329609457543465,2.488441145409902
4840000,4850000,0.9,20000,chr1,-2.794909722231117,3.5329723552604064
4980000,4990000,0.9,20000,chr1,-1.8613187379280292,2.591889174001206
5230000,5240000,0.9,20000,chr1,-2.991329228939683,3.8232062120647283
5340000,5350000,0.9,20000,chr1,-2.5839141578112392,2.588959109507136
6040000,6050000,0.9,20000,chr1,-3.2266170129772527,5.715873188954205
6750000,6760000,0.9,20000,chr1,-2.4843410326421678,3.22971784733795
6860000,6870000,0.9,20000,chr1,-1.223243321197829,1.9644781569313825
7190000,7200000,0.9,20000,chr1,-1.5738522173796632,2.35420139895532
7320000,7330000,0.9,20000,chr1,-2.5283814825187756,3.3634504811786043
7370000,7380000,0.9,20000,chr1,-1.6462826402055444,2.5795912640604053
7760000,7770000,0.9,20000,chr1,-1.4597343654344475,2.386029862222009
8200000,8210000,0.9,20000,chr1,-1.2465129225125184,2.2651522707591893
8320000,8330000,0.9,20000,chr1,-1.3601229627569025,1.9705049015451421
8560000,8570000,0.9,20000,chr1,-2.7283979990546787,3.7514538511236677
9090000,9100000,0.9,20000,chr1,-2.100039475277887,2.9671753818285977
9190000,9200000,0.9,20000,chr1,-1.2980272767491972,2.0101425104787976
9650000,9660000,0.9,20000,chr1,-1.7336947505777485,2.40358179326448
9880000,9890000,0.9,20000,chr1,-2.2174897029147496,3.1772284427796755
10130000,10140000,0.9,20000,chr1,-1.6410770476891385,2.403050912393447
10480000,10490000,0.9,20000,chr1,-1.4952209561219163,2.339341965065173
10890000,10900000,0.9,20000,chr1,-1.9804590610871915,2.9794250862903606
11590000,11600000,0.9,20000,chr1,-1.2007469614045396,2.187449238596325
12000000,12010000,0.9,20000,chr1,-1.3513730179978036,2.5433880777608966
13230000,13240000,0.9,20000,chr1,-1.892354183012866,3.032757179437093
13920000,13930000,0.9,20000,chr1,-1.162619643557014,1.9604259324645414
14430000,14440000,0.9,20000,chr1,-2.346452038468061,3.861083520695514
14780000,14790000,0.9,20000,chr1,-1.7485892522893651,2.5619129880530536
14910000,14920000,0.9,20000,chr1,-1.1934254806674063,2.0009982192651483
