bgn,end,bs_threshold,window,ch,insulation_score,boundary_strength
110000,120000,0.9,160000,chr1,-0.5415327310409555,0.7502131110905927
620000,630000,0.9,160000,chr1,-0.44987912873229186,0.6518839001202431
1080000,1090000,0.9,160000,chr1,-0.7170801840065483,1.0047466336822573
1340000,1350000,0.9,160000,chr1,-0.8099419105484547,1.2414785150542893
1630000,1640000,0.9,160000,chr1,-0.717206595126381,0.96823796991698
2440000,2450000,0.9,160000,chr1,-0.8560123195568979,1.1367743047737386
3160000,3170000,0.9,160000,chr1,-0.5524039301583203,0.7726524532482014
3650000,3660000,0.9,160000,chr1,-1.2644568374033762,1.9750508651080718
4040000,4050000,0.9,160000,chr1,-0.34670507866365924,0.5776968253448982
4420000,4430000,0.9,160000,chr1,-0.47844750718271145,0.7558319874252545
5190000,5200000,0.9,160000,chr1,-0.4274203692357448,0.6266278682423468
6170000,6180000,0.9,160000,chr1,-0.47877489818358343,0.9343934666396119
6670000,6680000,0.9,160000,chr1,-0.5592944327346215,0.783515405711706
7500000,7510000,0.9,160000,chr1,-0.7400255824959654,1.2318091492905692
7940000,7950000,0.9,160000,chr1,-0.5683681211777533,0.768246881915288
8470000,8480000,0.9,160000,chr1,-0.6844252968909516,0.9992165079320628
9010000,9020000,0.9,160000,chr1,-0.3994858455001914,0.6719547233265749
9470000,9480000,0.9,160000,chr1,-0.4352449185474617,0.7089946463848176
9890000,9900000,0.9,160000,chr1,-0.48314162953398476,0.8082091696320788
11100000,11110000,0.9,160000,chr1,-0.4455298536213666,0.6372025124793512
12410000,12420000,0.9,160000,chr1,-0.705429487841122,1.1556443510715178
12740000,12750000,0.9,160000,chr1,-0.3437407593321481,0.5781915091816984
13230000,13240000,0.9,160000,chr1,-0.33654692856034846,0.7985393066648254
13920000,13930000,0.9,160000,chr1,-0.4853782643978832,0.9550829154708234
15240000,15250000,0.9,160000,chr1,-0.421738946947082,0.7172138426311165
15470000,15480000,0.9,160000,chr1,-0.4539620668234407,0.60604731846684
16440000,16450000,0.9,160000,chr1,-0.6145853227785989,0.7613018875698061
16680000,16690000,0.9,160000,chr1,-0.9617445171860215,1.5243897447473254
17510000,17520000,0.9,160000,chr1,-0.4002475028201793,0.7220137125791222
18770000,18780000,0.9,160000,chr1,-0.31604359401856075,0.6203985119580133
