bgn,end,bs_threshold,window,ch,insulation_score,boundary_strength
100000,110000,0.95,20000,chr1,-1.2558470810184907,2.243325817305376
410000,420000,0.95,20000,chr1,-1.1126705160156558,1.8987702246403424
760000,770000,0.95,20000,chr1,-3.042060790394728,1.8284264634978316
780000,790000,0.95,20000,chr1,-3.0772766964433966,4.1070670178412945
1080000,1090000,0.95,20000,chr1,-1.3257280119410801,2.2504779582997996
1350000,1360000,0.95,20000,chr1,-4.001789893847173,4.855359565848532
1630000,1640000,0.95,20000,chr1,-1.9955091637931859,2.6696055929500915
2070000,2080000,0.95,20000,chr1,-1.138323996491405,1.717035087124013
2260000,2270000,0.95,20000,chr1,-1.2241278294713989,1.980345812115691
2510000,2520000,0.95,20000,chr1,-1.209482942697905,1.6783573060562798
2800000,2810000,0.95,20000,chr1,-1.3627205062335712,1.8453724628782633
2970000,2980000,0.95,20000,chr1,-1.3077344460026574,1.7063153368790032
3060000,3070000,0.95,20000,chr1,-3.994195712880971,4.835665488017345
3100000,3110000,0.95,20000,chr1,-4.921549650720214,7.460868772727824
3120000,3130000,0.95,20000,chr1,-4.085410282851282,3.853748526581032
3650000,3660000,0.95,20000,chr1,-3.5350484185741746,4.300319587666715
3710000,3720000,0.95,20000,chr1,-1.1777276333249322,1.8238021268998952
4430000,4440000,0.95,20000,chr1,-1.3005799718850153,2.0063147688629828
4700000,4710000,0.95,20000,chr1,-1.4064405766232555,1.7512496474652886
4780000,4790000,0.95,20000,chr1,-1.5691073988114514,2.254882960265895
5470000,5480000,0.95,20000,chr1,-1.1657209536923656,1.8075254693705092
5630000,5640000,0.95,20000,chr1,-1.7544941236003535,2.433741161075711
7350000,7360000,0.95,20000,chr1,-1.3913587142978134,2.027775276924399
8570000,8580000,0.95,20000,chr1,-4.043260750599453,5.479604028603797
8590000,8600000,0.95,20000,chr1,-1.3025708049139018,1.7066713437589713
8960000,8970000,0.95,20000,chr1,-1.2138048619540975,1.8055787682762314
9880000,9890000,0.95,20000,chr1,-1.6265648656681162,2.3855352459769597
13590000,13600000,0.95,20000,chr1,-0.9975379471377709,1.9051571423871483
13980000,13990000,0.95,20000,chr1,-0.9420189115485715,1.6837151685403389
14050000,14060000,0.95,20000,chr1,-1.1998194654714298,1.7477136702360334
15730000,15740000,0.95,20000,chr1,-3.127114442476953,4.265643674796466
15750000,15760000,0.95,20000,chr1,-2.8384874758423093,2.334723282069271
16130000,16140000,0.95,20000,chr1,-1.3223673543087797,1.7152083112205436
16960000,16970000,0.95,20000,chr1,-1.3593649473446603,1.9498025536867925
17720000,17730000,0.95,20000,chr1,-1.3811394349450885,2.0371031415722403
18100000,18110000,0.95,20000,chr1,-1.2605218596570786,2.059616810354031
19880000,19890000,0.95,20000,chr1,-1.6110160972015382,2.689544627738303
20610000,20620000,0.95,20000,chr1,-1.0754294370626203,1.718574870521883
21300000,21310000,0.95,20000,chr1,-1.45328682616559,2.143016806691806
22100000,22110000,0.95,20000,chr1,-0.8535567847190612,1.8398175289444483
22640000,22650000,0.95,20000,chr1,-0.9558786871968779,1.9826782352781702
23920000,23930000,0.95,20000,chr1,-1.34703447433696,2.7191795613886267
25910000,25920000,0.95,20000,chr1,-0.9943362304188329,1.7662503222489248
26910000,26920000,0.95,20000,chr1,-1.023161054409658,1.8636653560010683
27800000,27810000,0.95,20000,chr1,-0.9233604080026483,1.9290264850343724
29150000,29160000,0.95,20000,chr1,-0.8190205650088789,1.7310654086383934
30080000,30090000,0.95,20000,chr1,-1.5862317108719424,2.2299171071881663
30510000,30520000,0.95,20000,chr1,-1.244080668224182,1.8112245795699644
31510000,31520000,0.95,20000,chr1,-1.7648641918701617,2.6852212533538107
32140000,32150000,0.95,20000,chr1,-1.6288259167367936,2.307014620161456
32960000,32970000,0.95,20000,chr1,-1.1102715573559585,1.7618608483034575
33190000,33200000,0.95,20000,chr1,-1.174261627752729,2.0195156051133196
34340000,34350000,0.95,20000,chr1,-1.0485419918710126,1.7066503370642292
35690000,35700000,0.95,20000,chr1,-1.5863988437820917,2.2625915799947167
38810000,38820000,0.95,20000,chr1,-1.221679298745433,1.8437365706166553
40720000,40730000,0.95,20000,chr1,-4.173701109826794,6.377934153447982
41580000,41590000,0.95,20000,chr1,-1.8142975578482288,2.528289041604402
