bgn,end,bs_threshold,window,ch,insulation_score,boundary_strength
100000,110000,0.95,20000,chr1,-2.032812161113504,2.9550244802056103
600000,610000,0.95,20000,chr1,-1.1609039803315016,2.0552128844730038
780000,790000,0.95,20000,chr1,-2.691174310310697,3.551041829674982
1080000,1090000,0.95,20000,chr1,-2.302584134642874,3.1136052489400154
1340000,1350000,0.95,20000,chr1,-3.741361316760098,5.221282136719436
1630000,1640000,0.95,20000,chr1,-0.8699259591791487,1.7756581729020888
1740000,1750000,0.95,20000,chr1,-0.7902469493903073,1.5848206866486918
2510000,2520000,0.95,20000,chr1,-2.6990814707446384,3.847670265261583
3060000,3070000,0.95,20000,chr1,-1.7356019374077833,2.739502538252487
3730000,3740000,0.95,20000,chr1,-1.1295457648549059,2.112153455213246
3910000,3920000,0.95,20000,chr1,-1.0726496384404145,1.8545673468455073
4430000,4440000,0.95,20000,chr1,-1.4705608545118942,2.127216506067342
4780000,4790000,0.95,20000,chr1,-1.3194580727710572,1.858983962251185
4840000,4850000,0.95,20000,chr1,-1.7422262645730324,2.835928463798296
4880000,4890000,0.95,20000,chr1,-1.452369110102028,1.9576300214424704
4950000,4960000,0.95,20000,chr1,-1.1661651651584066,1.539435134874016
5560000,5570000,0.95,20000,chr1,-1.1561500011862345,1.7532216834738579
7170000,7180000,0.95,20000,chr1,-1.2350054985594205,1.910106065384525
7930000,7940000,0.95,20000,chr1,-1.3765632795426028,2.1590328591882813
9020000,9030000,0.95,20000,chr1,-1.0247053184568466,1.4940218475794884
10250000,10260000,0.95,20000,chr1,-1.2700805026144797,2.059208209441901
11360000,11370000,0.95,20000,chr1,-1.086666362177537,1.5148669120642613
13100000,13110000,0.95,20000,chr1,-1.3142799091197856,1.8091426136403217
13760000,13770000,0.95,20000,chr1,-1.590054416084166,2.3080813469408876
13890000,13900000,0.95,20000,chr1,-0.9084184342051115,1.606063277893464
15330000,15340000,0.95,20000,chr1,-1.0531352437635542,1.5165044097158926
15730000,15740000,0.95,20000,chr1,-3.1969016249748408,2.1402789025711964
15750000,15760000,0.95,20000,chr1,-3.4395568528729648,4.679447374557028
16060000,16070000,0.95,20000,chr1,-1.2840915552689576,1.5238985050422467
16140000,16150000,0.95,20000,chr1,-1.3021757956969202,1.5481505884294275
16700000,16710000,0.95,20000,chr1,-0.9321057235191976,1.5463032636923086
16940000,16950000,0.95,20000,chr1,-1.0770157905084874,1.6290788581396698
17910000,17920000,0.95,20000,chr1,-1.205657765452524,2.0652149122804655
19970000,19980000,0.95,20000,chr1,-2.1090449921538084,3.2192415292610064
20790000,20800000,0.95,20000,chr1,-1.0484469312756244,1.6646367386189298
22230000,22240000,0.95,20000,chr1,-1.0521959120733269,1.7121087406443962
24690000,24700000,0.95,20000,chr1,-0.9443115865108805,1.7884195216697027
26800000,26810000,0.95,20000,chr1,-1.4756484826386784,2.550417890380232
28180000,28190000,0.95,20000,chr1,-0.6815713357267497,1.682771058705717
30420000,30430000,0.95,20000,chr1,-1.1774819677324935,2.0877895049609654
30510000,30520000,0.95,20000,chr1,-1.0219264797401393,1.6459522523163939
31700000,31710000,0.95,20000,chr1,-0.7612443709347342,1.5231671463316965
32140000,32150000,0.95,20000,chr1,-1.4817819769872913,2.0541946905479396
32870000,32880000,0.95,20000,chr1,-1.7243958948572735,3.0940967717514942
33130000,33140000,0.95,20000,chr1,-1.5455517070218534,2.247962801928781
33850000,33860000,0.95,20000,chr1,-1.0843017041130614,1.6293075730965079
34300000,34310000,0.95,20000,chr1,-1.0874520380169896,1.6623931345910674
34340000,34350000,0.95,20000,chr1,-1.1174476910554372,1.586209000619053
34440000,34450000,0.95,20000,chr1,-1.4723709907215912,2.0730518313551842
35750000,35760000,0.95,20000,chr1,-1.2098616753592786,2.0965536298628953
36470000,36480000,0.95,20000,chr1,-1.1768117326515453,1.636279144983214
39050000,39060000,0.95,20000,chr1,-1.2821529123758295,2.0589427650073726
40720000,40730000,0.95,20000,chr1,-4.637909301987468,6.154644368749679
41570000,41580000,0.95,20000,chr1,-2.246186287476749,2.794189092413546
41660000,41670000,0.95,20000,chr1,-0.8435849030445121,1.5878988362933215
42190000,42200000,0.95,20000,chr1,-1.5863753745313525,2.3381465756785595
42880000,42890000,0.95,20000,chr1,-1.2873287727327913,1.82859190161689
43380000,43390000,0.95,20000,chr1,-0.9670796330056416,1.570073654070026
43970000,43980000,0.95,20000,chr1,-1.33245870793623,1.9492778747915478
44420000,44430000,0.95,20000,chr1,-0.786272673035427,1.570457063277438
45610000,45620000,0.95,20000,chr1,-0.9228714920749073,1.7264629310399164
46510000,46520000,0.95,20000,chr1,-0.9896620975770102,1.863672298006936
46830000,46840000,0.95,20000,chr1,-0.9597064103173512,1.7783442550493471
47900000,47910000,0.95,20000,chr1,-1.0909419013032629,1.55971844417386
48360000,48370000,0.95,20000,chr1,-1.3226473524857025,1.6590699597773266
48670000,48680000,0.95,20000,chr1,-1.332199184275075,2.2632193965487213
49660000,49670000,0.95,20000,chr1,-1.0073126158422878,1.8135063512716552
52190000,52200000,0.95,20000,chr1,-0.780945482963644,1.7744577100526038
52740000,52750000,0.95,20000,chr1,-0.695560537978098,1.782331199525335
54600000,54610000,0.95,20000,chr1,-0.5303952263180729,1.4891661860691277
55290000,55300000,0.95,20000,chr1,-1.4823033404606252,2.669347128400716
55690000,55700000,0.95,20000,chr1,-0.7685919746610258,1.650902393061445
56580000,56590000,0.95,20000,chr1,-1.7445968252561097,2.6829462259545305
56700000,56710000,0.95,20000,chr1,-3.376334484187216,4.772173478443421
57670000,57680000,0.95,20000,chr1,-0.6529760201262568,1.7882647924287811
58430000,58440000,0.95,20000,chr1,-0.5492830320071359,1.6664487242611594
58680000,58690000,0.95,20000,chr1,-0.6588445496289302,1.643667105237658
58950000,58960000,0.95,20000,chr1,-2.2914110580320703,2.902339539201178
58970000,58980000,0.95,20000,chr1,-4.157761622439481,5.373050277045488
59000000,59010000,0.95,20000,chr1,-2.708580895186388,2.367939565705207
59050000,59060000,0.95,20000,chr1,-4.26826530666039,5.7850003734226005
59320000,59330000,0.95,20000,chr1,-1.3007452147602616,2.473324226263749
150000,160000,0.95,60000,chr2,-1.4233438109124932,1.669812817972018
240000,250000,0.95,60000,chr2,-1.1556468366214405,1.0915476907444446
340000,350000,0.95,60000,chr2,-1.4785909024644424,2.2702505163092854
1130000,1140000,0.95,60000,chr2,-0.6632640428602677,1.0520527859236692
1220000,1230000,0.95,60000,chr2,-0.6121795934402002,0.9178107003604203
2590000,2600000,0.95,60000,chr2,-0.9655406227826828,1.3904647910659977
2910000,2920000,0.95,60000,chr2,-0.5524232613837805,0.9367301859377781
6860000,6870000,0.95,60000,chr2,-0.37974874591429986,0.8000147834246394
10260000,10270000,0.95,60000,chr2,-0.45205403810918426,0.879926092525471
11050000,11060000,0.95,60000,chr2,-0.48512214316581775,1.024428921887053
11910000,11920000,0.95,60000,chr2,-0.548667431374731,1.0965737809917795
12840000,12850000,0.95,60000,chr2,-0.3813724333023566,0.9142781774626365
13690000,13700000,0.95,60000,chr2,-1.9580614235186131,2.8005655576319484
14480000,14490000,0.95,60000,chr2,-0.18228912217061724,0.9238306833857726
17750000,17760000,0.95,60000,chr2,-0.4760728251736267,1.2124263763542187
20780000,20790000,0.95,60000,chr2,-0.2949876518524121,0.8536031834330184
21600000,21610000,0.95,60000,chr2,-0.36121256038551475,0.9814912045286818
23170000,23180000,0.95,60000,chr2,-0.6811110110145104,1.3732515554288454
24070000,24080000,0.95,60000,chr2,-0.6196920966931535,1.0810030100269001
27560000,27570000,0.95,60000,chr2,-0.5143983249940405,0.7881234920757891
28230000,28240000,0.95,60000,chr2,-2.4157460656299747,3.0833993739701993
28370000,28380000,0.95,60000,chr2,-3.27443797229772,4.116942106411055
28690000,28700000,0.95,60000,chr2,-2.7522722233575108,2.9203838451994146
33930000,33940000,0.95,60000,chr2,-0.4258224280767006,0.8004940975829765
35570000,35580000,0.95,60000,chr2,-0.37578818433056815,0.8237313154915129
36410000,36420000,0.95,60000,chr2,-0.44796795700113806,0.9020081682974983
